metric,method_a,method_b,topics_total,censored_topics,status,topics_used,note,nonzero_pairs,mean_difference,bootstrap_ci_low,bootstrap_ci_high,bca_ci_low,bca_ci_high,bca_status,bca_warning,interval_disagreement,maximum_endpoint_shift,difference_C12,difference_C15,difference_C16,difference_C18,difference_GCRIM,bootstrap_resamples,analysis_seed,exact_sign_flip_p,wilcoxon_exact_p,minimum_two_sided_p
effort_at_80,uncertainty,explore_10,5,"C15,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_80,auto_tar,fixed_20,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,44.0,15.6,80.6,15.933333333333334,80.93333333333334,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.3333333333333428,64.33333333333333,107.0,11.666666666666666,17.666666666666668,19.333333333333332,10000.0,20260907.0,0.0625,0.0625,0.0625
effort_at_80,auto_tar,explore_10,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-84.6,-157.0,-15.533333333333335,-167.93333333333334,-20.26666666666667,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,10.933333333333337,-12.666666666666666,-212.66666666666666,11.0,-134.33333333333334,-74.33333333333333,10000.0,20260907.0,0.125,0.125,0.0625
effort_at_80,fixed_20,explore_10,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-128.6,-225.93333333333334,-46.2,-252.6,-53.13333333333334,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,26.666666666666657,-77.0,-319.6666666666667,-0.6666666666666666,-152.0,-93.66666666666667,10000.0,20260907.0,0.0625,0.0625,0.0625
effort_at_90,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,random,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,auto_tar,fixed_20,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,62.733333333333334,5.866666666666666,137.33333333333331,16.133333333333333,166.39999999999998,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,29.066666666666663,5.0,201.66666666666666,-3.0,25.333333333333332,84.66666666666667,10000.0,20260907.0,0.125,0.125,0.0625
effort_at_90,auto_tar,explore_10,5,C16,NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
effort_at_90,fixed_20,explore_10,5,C16,NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,uncertainty,auto_tar,5,"C15,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,uncertainty,fixed_20,5,"C15,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,uncertainty,explore_10,5,"C15,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_75,auto_tar,fixed_20,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,78.0,35.46666666666667,131.53333333333333,39.733333333333334,134.24322319134296,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,4.266666666666666,46.0,168.66666666666666,15.666666666666666,105.66666666666667,54.0,10000.0,20260907.0,0.0625,0.0625,0.0625
overshoot_at_75,auto_tar,explore_10,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-30.866666666666667,-88.8,9.4,-99.86666666666667,7.0,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,11.066666666666677,15.666666666666666,-140.0,3.6666666666666665,6.0,-39.666666666666664,10000.0,20260907.0,0.5,0.8125,0.0625
overshoot_at_75,fixed_20,explore_10,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-108.86666666666666,-211.2,-33.2,-249.33333333333337,-40.53333333333334,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,38.13333333333338,-30.333333333333332,-308.6666666666667,-12.0,-99.66666666666667,-93.66666666666667,10000.0,20260907.0,0.0625,0.0625,0.0625
overshoot_at_80,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,random,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,uncertainty,auto_tar,5,"C15,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,uncertainty,fixed_20,5,"C15,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,uncertainty,explore_10,5,"C15,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_80,auto_tar,fixed_20,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,88.73333333333333,26.666666666666668,175.73333333333335,33.0,205.2,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,29.46666666666664,30.333333333333332,252.33333333333334,16.666666666666668,105.0,39.333333333333336,10000.0,20260907.0,0.0625,0.0625,0.0625
overshoot_at_80,auto_tar,explore_10,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-10.2,-49.93333333333333,36.6,-46.8,46.24568602207401,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,9.64568602207401,-13.0,77.66666666666667,2.6666666666666665,-52.666666666666664,-65.66666666666667,10000.0,20260907.0,0.8125,0.8125,0.0625
overshoot_at_80,fixed_20,explore_10,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-98.93333333333334,-153.93333333333334,-43.93333333333334,-150.53333333333333,-42.733333333333334,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,3.4000000000000057,-43.333333333333336,-174.66666666666666,-14.0,-157.66666666666666,-105.0,10000.0,20260907.0,0.0625,0.0625,0.0625
overshoot_at_90,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,random,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,auto_tar,fixed_20,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,131.2,91.4,169.86666666666667,91.4,169.86666666666667,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.0,62.333333333333336,195.33333333333334,125.0,135.0,138.33333333333334,10000.0,20260907.0,0.0625,0.0625,0.0625
overshoot_at_90,auto_tar,explore_10,5,C16,NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
overshoot_at_90,fixed_20,explore_10,5,C16,NOT_COMPUTED_CENSORED,0,No inference on a complete-case subset; censored topics listed.,,,,,,,,,,,,,,,,,,,,
recall_at_1000,random,seed_similarity,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.2256112050330553,-0.3051012377939477,-0.14816349820490096,-0.3140650446055232,-0.15327635475521673,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.008963806811575492,-0.37182852143482065,-0.13791178112786154,-0.272108843537415,-0.11878704970360238,-0.22741982936157693,10000.0,20260907.0,0.0625,0.0625,0.0625
recall_at_1000,random,frozen_svm,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.23046709307641777,-0.31908375142769063,-0.14556524023656442,-0.340744262344839,-0.15096707842889406,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.02166051091714838,-0.39807524059492566,-0.10887772194304858,-0.2653061224489796,-0.13588691290469676,-0.24418946749043838,10000.0,20260907.0,0.0625,0.0625,0.0625
recall_at_1000,random,uncertainty,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.46342708524108756,-0.7061426755894326,-0.23577458644770552,-0.7061426755894324,-0.23577458644770552,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,1.1102230246251565e-16,-0.6911636045494314,-0.08750099704873575,-0.8435374149659864,-0.308937528499772,-0.38599588114151223,10000.0,20260907.0,0.0625,0.0625,0.0625
recall_at_1000,random,auto_tar,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.6175139432618151,-0.8093572309261369,-0.3895879817399964,-0.7791333660974613,-0.32789430836024963,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.061693673379746794,-0.8390201224846894,-0.1927893435431124,-0.8435374149659864,-0.5305517555859554,-0.6816710797293322,10000.0,20260907.0,0.0625,0.0625,0.0625
recall_at_1000,random,fixed_20,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.6172378149250233,-0.8081536491837145,-0.3902675659139181,-0.7782224994007857,-0.32828437674006145,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.061983189173856645,-0.84251968503937,-0.192071468453378,-0.8367346938775511,-0.5326037391700866,-0.6822594880847308,10000.0,20260907.0,0.0625,0.0625,0.0625
recall_at_1000,random,explore_10,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.5958408803790857,-0.7955458537043606,-0.3696360449770855,-0.770565864140932,-0.33085761778798634,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.038778427189099185,-0.8320209973753281,-0.175321049692909,-0.8435374149659864,-0.49019607843137253,-0.6381288614298323,10000.0,20260907.0,0.0625,0.0625,0.0625
recall_at_1000,seed_similarity,frozen_svm,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.004855888043362496,-0.020692560570252032,0.015361007088355966,-0.019583009583689772,0.015695256326986404,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.0011095509865622598,-0.026246719160104987,0.029034059184812954,0.006802721088435374,-0.01709986320109439,-0.01676963812886143,10000.0,20260907.0,0.6875,0.8125,0.0625
recall_at_1000,seed_similarity,uncertainty,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.23781588020803224,-0.420172478440195,-0.07165064193468058,-0.4384393698360521,-0.08129620283955771,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.018266891395857077,-0.3193350831146107,0.05041078407912579,-0.5714285714285714,-0.19015047879616964,-0.15857605177993528,10000.0,20260907.0,0.125,0.125,0.0625
recall_at_1000,seed_similarity,auto_tar,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.3919027382287598,-0.5160603341071645,-0.20871779883559488,-0.4978010101678466,-0.13734037014217446,OBSERVED,,BELOW_DIAGNOSTIC_THRESHOLD,0.07137742869342042,-0.4671916010498688,-0.05487756241525086,-0.5714285714285714,-0.4117647058823529,-0.4542512503677552,10000.0,20260907.0,0.0625,0.0625,0.0625
recall_at_1000,seed_similarity,fixed_20,5,,OBSERVED,5,Exact sign-flip is primary. Both bootstrap variants are exploratory and unreliable with five topics; agreement does not establish coverage; nonsignificance is not equivalence. BCa and percentile disagree materially: interval inference is not trustworthy here. Minimum attainable two-sided p=0.0625 exceeds 0.05 for 5 nonzero pairs.,5.0,-0.391626609891968,-0.5125067798420092,-0.21443167588457146,-0.496890143471171,-0.13746598258132306,OBSERVED,,MATERIAL,0.0769656933032484,-0.47069116360454943,-0.05415968732551647,-0.564625850340136,-0.41381668946648426,-0.45483965872315385,10000.0,20260907.0,0.0625,0.0625,0.0625
